id,brand_id,name,released_at,body,os,storage,display_size,display_resolution,camera_pixels,video_pixels,ram,chipset,battery_size,battery_type,created_at,updated_at
2665,4,Samsung S3500,"Released 2009, May","95g, 14.3mm thickness",Feature phone,"40MB storage, microSD slot","2.2""",240x320 pixels,2 MP         ,240p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:16:22,8/9/2021 13:16:22
2666,4,Samsung S3110,Released 2009,"77g, 10.9mm thickness",Feature phone,"20MB storage, microSDHC slot","2.0""",176x220 pixels,1.3 MP         ,Video recorder,&nbsp; ,,&nbsp;,Li-Ion,8/9/2021 13:16:23,8/9/2021 13:16:23
2667,4,Samsung i7410,"Released 2009, February",17.2mm thickness,Feature phone,"150MB storage, microSDHC slot","3.2""",240x400 pixels,5 MP         ,240p,&nbsp; ,,1440 mAh ,Li-Ion,8/9/2021 13:16:25,8/9/2021 13:16:25
2671,4,Samsung B5702,"Released 2009, June","120g, 16.9mm thickness",Feature phone,"50MB storage, microSDHC slot","2.4""",240x320 pixels,3 MP         ,480p,&nbsp; ,,1200 mAh ,Li-Ion,8/9/2021 13:16:32,8/9/2021 13:16:32
2674,4,Samsung C3050 Stratus,"Released 2009, June","86g, 14.9mm thickness",Feature phone,"15MB storage, microSDHC slot","2.0""",120x160 pixels,0.3 MP         ,144p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:16:37,8/9/2021 13:16:37
2675,4,Samsung C3010,Released 2009,"66g, 12.1mm thickness",Feature phone,"15MB storage, microSDHC slot","2.0""",128x160 pixels,0.3 MP         ,144p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:16:39,8/9/2021 13:16:39
2677,4,Samsung C5212,"Released 2009, May","98.7g, 14.3mm thickness",Feature phone,"60MB storage, microSDHC slot","2.2""",176x220 pixels,1.3 MP         ,144p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:16:42,8/9/2021 13:16:42
2678,4,Samsung E1310,"Released 2009, June","96.2g, 19.5mm thickness",Feature phone,"2MB storage, no card slot","1.77""",120x160 pixels,NO         ,No video recorder,&nbsp; ,,880 mAh ,Li-Ion,8/9/2021 13:16:44,8/9/2021 13:16:44
2679,4,Samsung E1120,"Released 2009, August","66,4g, 15.1mm thickness",Feature phone,No card slot,"1.52""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:16:45,8/9/2021 13:16:45
2680,4,Samsung E2210B,"Released 2009, May","85g, 18.5mm thickness",Feature phone,"9MB storage, no card slot","1.77""",128x160 pixels,0.3 MP         ,120p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:16:47,8/9/2021 13:16:47
2690,4,Samsung P270,"Released 2008, September",15.9mm thickness,Feature phone,"20MB storage, microSD slot","2.2""",176x220 pixels,2 MP         ,Video recorder,&nbsp; ,,&nbsp;,,8/9/2021 13:17:07,8/9/2021 13:17:07
2691,4,Samsung C6625,"Released 2009, March","109g, 11.9mm thickness",Microsoft Windows Mobile 6.1 Standard,"100MB storage, microSDHC slot","2.6""",320x240 pixels,2 MP         ,480p,&nbsp; ,,1300 mAh ,Li-Ion,8/9/2021 13:17:09,8/9/2021 13:17:09
2705,4,Samsung C275,Released 2008,"74g, 19.8mm thickness",Feature phone,"600 KB storage, no card slot","1.5""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,&nbsp;,,8/9/2021 13:17:35,8/9/2021 13:17:35
2706,4,Samsung S5600 Preston,"Released 2009, June","96g, 12.9mm thickness",Feature phone,"80MB storage, microSDHC slot","2.8""",240x320 pixels,3 MP         ,240p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:17:36,8/9/2021 13:17:36
2707,4,Samsung S5230 Star,"Released 2009, May","93.5g, 11.9mm thickness",Feature phone,"50MB storage, microSDHC slot","3.0""",240x400 pixels,3 MP         ,240p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:17:40,8/9/2021 13:17:40
2710,4,Samsung E1117,Released 2009,"76.8g, 15.7mm thickness",Feature phone,"1.5MB storage, no card slot","1.63""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:17:47,8/9/2021 13:17:47
2715,4,Samsung B2100 Xplorer,"Released 2009, April","102.8g, 17.4mm thickness",Feature phone,"7MB storage, microSDHC slot","1.77""",120x160 pixels,1.3 MP         ,,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:17:57,8/9/2021 13:17:57
2717,4,Samsung C5220,"Released 2009, March","100g, 18.2mm thickness",Feature phone,"35MB storage, microSD slot","2.0""",176x220 pixels,1.3 MP         ,Video recorder,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:18:00,8/9/2021 13:18:00
2719,4,Samsung C270,Released 2008,"74g, 19.8mm thickness",Feature phone,"600 KB storage, no card slot","1.5""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,750 mAh ,Li-Ion,8/9/2021 13:18:04,8/9/2021 13:18:04
2722,4,Samsung T629,"Released 2006, Q3","91g, 14mm thickness",Feature phone,"17MB storage, microSD slot","2.1""",176x220 pixels,1.3 MP         ,Video recorder,&nbsp; ,,950 mAh ,Li-Ion,8/9/2021 13:18:09,8/9/2021 13:18:09
2725,4,Samsung V820L,Released 2008,"103g, 18mm thickness",Feature phone,"28MB storage, microSD slot","2.6""",240x320 pixels,2 MP         ,Video recorder,&nbsp; ,,&nbsp;,,8/9/2021 13:18:16,8/9/2021 13:18:16
2726,4,Samsung Propel Pro,"Released 2009, April","137g, 15mm thickness",Microsoft Windows Mobile 6.1 Standard,"128MB RAM storage, microSDHC slot","2.55""",320x320 pixels,3 MP         ,Video recorder,128 MB RAM ,,1000 mAh ,Li-Ion,8/9/2021 13:18:17,8/9/2021 13:18:17
2728,4,Samsung A877 Impression,"Released 2009, April","150g, 15mm thickness",Feature phone,"190MB storage, microSDHC slot","3.2""",240x400 pixels,3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:18:21,8/9/2021 13:18:21
2733,4,Samsung T119,Released 2008,"83g, 14.2mm thickness",Feature phone,"1.5MB storage, no card slot","1.63""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:18:30,8/9/2021 13:18:30
2734,4,Samsung T219,Released 2008,"79.4g, 19.8mm thickness",Feature phone,"3MB storage, no card slot","1.63""",128x160 pixels,NO         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:18:31,8/9/2021 13:18:31
2748,4,Samsung A657,"Released 2009, Q2","123g, 19.5mm thickness",Feature phone,"128MB storage, microSDHC slot","1.9""",176x220 pixels,NO         ,,&nbsp; ,,1420 mAh ,Li-Ion,8/9/2021 13:18:55,8/9/2021 13:18:55
2749,4,Samsung P250,"Released 2009, July","100g, 15.5mm thickness",Feature phone,"32MB storage, microSD slot","2.1""",176x220 pixels,1.3 MP         ,Video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:18:57,8/9/2021 13:18:57
2750,4,Samsung E1210,"Released 2009, August","72.5g, 14.3mm thickness",Feature phone,"500 KB storage, no card slot","1.77""",128x160 pixels,NO         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:18:59,8/9/2021 13:18:59
2751,4,Samsung E1360,Released 2009,"96.8g, 18mm thickness",Feature phone,"2MB storage, no card slot","1.77""",128x160 pixels,NO         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:19:00,8/9/2021 13:19:00
2758,4,Samsung I7500 Galaxy,"Released 2009, June","116.7g, 11.9mm thickness",Android 1.5,"8GB storage, microSDHC","3.2""",320x480 pixels,5 MP         ,Video recorder,128 MB RAM ,MSM7200A,1500 mAh ,Li-Ion,8/9/2021 13:19:16,8/9/2021 13:19:16
2762,4,Samsung A257 Magnet,"Released 2009, May","87.6g, 12mm thickness",Feature phone,"64MB storage, no card slot","2.2""",220x176 pixels,0.3 MP         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:19:26,8/9/2021 13:19:26
2763,4,Samsung A177,"Released 2009, May","88g, 12mm thickness",Feature phone,"64MB storage, no card slot","2.2""",220x176 pixels,0.3 MP         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:19:28,8/9/2021 13:19:28
2764,4,Samsung J165,"Released 2009, January","78g, 13.4mm thickness",Feature phone,"8MB storage, microSD slot",&nbsp;,128x160 pixels,1.3 MP         ,144p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:19:30,8/9/2021 13:19:30
2765,4,Samsung i637 Jack,"Released 2009, May","102.1g, 12.7mm thickness",Microsoft Windows Mobile 6.1 Standard,"256MB RAM storage, microSDHC slot","2.4""",320x240 pixels,3 MP         ,Video recorder,256 MB RAM ,,1480 mAh ,Li-Ion,8/9/2021 13:19:31,8/9/2021 13:19:31
2766,4,Samsung A167,"Released 2009, May","87.8g, 19.8mm thickness",Feature phone,"2MB storage, no card slot","1.85""",128x160 pixels,0.3 MP         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:19:33,8/9/2021 13:19:33
2770,4,Samsung C3060R,"Released 2009, June","95g, 15.4mm thickness",Feature phone,"15MB storage, no card slot","2.2""",176x220 pixels,1.3 MP         ,144p,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:19:42,8/9/2021 13:19:42
2772,4,Samsung S5200,"Released 2009, June","97g, 10.9mm thickness",Feature phone,"50MB storage, microSDHC slot","2.1""",240x320 pixels,3 MP         ,240p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:19:47,8/9/2021 13:19:47
2773,4,Samsung T349,"Released 2009, May","90.7g, 13.5mm thickness",Feature phone,microSDHC slot,"2.2""",176x220 pixels,1.3 MP         ,Video recorder,&nbsp; ,,&nbsp;,Li-Ion,8/9/2021 13:19:48,8/9/2021 13:19:48
2774,4,Samsung S5050,"Released 2009, August","102g, 14.9mm thickness",Feature phone,"40MB storage, microSDHC slot","2.2""",240x320 pixels,3 MP         ,240p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:19:50,8/9/2021 13:19:50
2778,4,Samsung S3310,Released 2009,"77g, 10.9mm thickness",Feature phone,"30MB storage, microSDHC slot","2.1""",240x320 pixels,2 MP         ,240p,&nbsp; ,,880 mAh ,Li-Ion,8/9/2021 13:20:00,8/9/2021 13:20:00
2779,4,Samsung M8910 Pixon12,"Released 2009, August","120g, 13.8mm thickness",Feature phone,"150MB storage, microSDHC slot","3.1""",480x800 pixels,12 MP         ,480p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:20:04,8/9/2021 13:20:04
2782,4,Samsung M2710 Beat Twist,"Released 2009, July","85g, 16.3mm thickness",Feature phone,"50MB storage, microSDHC slot","2.0""",144x176 pixels,2 MP         ,Video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:20:12,8/9/2021 13:20:12
2789,4,Samsung I6210,"Released 2009, March","118g, 17.2mm thickness",Feature phone,"29MB storage, microSD slot","2.4""",240x320 pixels,2 MP         ,144p,&nbsp; ,,&nbsp;,,8/9/2021 13:20:26,8/9/2021 13:20:26
2795,4,Samsung E1107 Crest Solar,"Released 2009, July","77g, 16.4mm thickness",Feature phone,No card slot,"1.52""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:20:39,8/9/2021 13:20:39
2800,4,Samsung B7610 OmniaPRO,"Released 2009, September","159g, 16.2mm thickness",Microsoft Windows Mobile 6.1 Professional,"2GB 256MB RAM storage, microSDHC slot","3.5""",480x800 pixels,5 MP         ,480p,256 MB RAM ,,1500 mAh ,Li-Ion,8/9/2021 13:20:57,8/9/2021 13:20:57
2801,4,Samsung S8000 Jet,"Released 2009, June","110g, 11.9mm thickness",Feature phone,"8GB storage, microSDHC","3.1""",480x800 pixels,5 MP         ,480p,&nbsp; ,MSM6246,1100 mAh ,Li-Ion,8/9/2021 13:21:02,8/9/2021 13:21:02
2802,4,Samsung I8000 Omnia II,"Released 2009, July","123g, 12.3mm thickness",Microsoft Windows Mobile 6.1 Professional,"2GB/8GB/16GB storage, microSDHC","3.7""",480x800 pixels,5 MP         ,480p,256 MB RAM ,,1500 mAh ,Li-Ion,8/9/2021 13:21:05,8/9/2021 13:21:05
2803,4,Samsung B7300 OmniaLITE,"Released 2009, September","103g, 12.9mm thickness",Microsoft Windows Mobile 6.1 Professional,"250MB storage, microSDHC slot","3.0""",240x400 pixels,3 MP         ,480p,&nbsp; ,,1500 mAh ,Li-Ion,8/9/2021 13:21:09,8/9/2021 13:21:09
2804,4,Samsung B7320 OmniaPRO,"Released 2009, August","110g, 12.6mm thickness",MS Windows Mobile 6.1 Standard,"100MB 256MB RAM 256MB ROM storage, microSDHC slot","2.4""",320x240 pixels,3 MP         ,Video recorder,256 MB RAM ,MSM7201A,1480 mAh ,Li-Ion,8/9/2021 13:21:12,8/9/2021 13:21:12
2819,4,Samsung M2310,"Released 2009, August","84.7g, 17.6mm thickness",Feature phone,"9MB storage, microSDHC slot","2.0""",176x220 pixels,0.3 MP         ,Video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:21:38,8/9/2021 13:21:38
2820,4,Samsung M2510,"Released 2009, July","90.5g, 15.7mm thickness",Feature phone,"15MB storage, microSDHC slot","2.2""",176x220 pixels,1.3 MP         ,Video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:21:40,8/9/2021 13:21:40
2821,4,Samsung S6700,"Released 2009, Q3","105.5g, 12.7mm thickness",Feature phone,"120MB storage, microSDHC slot","2.4""",240x320 pixels,3 MP         ,Video recorder,&nbsp; ,,880 mAh ,Li-Ion,8/9/2021 13:21:42,8/9/2021 13:21:42
2822,4,Samsung C5510,"Released 2009, September","99.6g, 15.3mm thickness",Feature phone,"20MB storage, microSDHC slot","2.2""",240x320 pixels,2 MP         ,Video recorder,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:21:43,8/9/2021 13:21:43
2826,4,Samsung S5600v Blade,"Released 2009, June","92g, 12.9mm thickness",Feature phone,"50MB storage, microSDHC slot","2.8""",240x320 pixels,3 MP         ,240p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:21:50,8/9/2021 13:21:50
2836,4,Samsung T746 Impact,"Released 2009, July","105g, 13.7mm thickness",Feature phone,"60MB storage, microSDHC slot","3.0""",240x400 pixels,3 MP         ,Video recorder,&nbsp; ,,1200 mAh ,Li-Ion,8/9/2021 13:22:13,8/9/2021 13:22:13
2849,4,Samsung T559 Comeback,"Released 2009, July","130.4g, 17.8mm thickness",Feature phone,microSDHC slot,"2.9""",320x240 pixels,2 MP         ,Video recorder,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:22:37,8/9/2021 13:22:37
2850,4,Samsung T469 Gravity 2,"Released 2009, August","125g, 15mm thickness",Feature phone,"40MB storage, microSDHC slot","2.4""",240x320 pixels,2 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:22:39,8/9/2021 13:22:39
2851,4,Samsung S9110,"Released 2009, November","91.0g, 12mm thickness",Proprietary OS,"40MB storage, no card slot","1.76""",176x220 pixels,NO         ,No video recorder,&nbsp; ,,630 mAh ,Li-Ion,8/9/2021 13:22:41,8/9/2021 13:22:41
2857,4,Samsung A887 Solstice,"Released 2009, August","94g, 12.7mm thickness",Feature phone,"189MB storage, microSDHC slot","3.0""",240x400 pixels,2 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:22:53,8/9/2021 13:22:53
2866,4,Samsung E2120,"Released 2009, September","74g, 14.6mm thickness",Feature phone,"9MB storage, microSD slot","1.52""",128x128 pixels,0.3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:23:10,8/9/2021 13:23:10
2867,4,Samsung S3100,"Released 2009, September","99.2g, 14.9mm thickness",Feature phone,"15MB storage, microSDHC slot","2.1""",176x220 pixels,1.3 MP         ,Video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:23:12,8/9/2021 13:23:12
2868,4,Samsung C3212,"Released 2009, September","92g, 14.2mm thickness",Feature phone,"15MB storage, microSDHC slot","2.0""",120x160 pixels,0.3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:23:14,8/9/2021 13:23:14
2873,4,Samsung B3310,"Released 2009, September","101g, 17mm thickness",Feature phone,"40MB storage, microSD slot","2.0""",240x320 pixels,2 MP         ,240p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:23:22,8/9/2021 13:23:22
2874,4,Samsung S3650 Corby,"Released 2009, September","90g, 12mm thickness",Feature phone,"50MB storage, microSDHC slot","2.8""",240x320 pixels,2 MP         ,240p,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:23:24,8/9/2021 13:23:24
2896,4,Samsung I6220 Star TV,"Released 2009, September","92g, 12mm thickness",Feature phone,"50MB storage, microSDHC slot","3.0""",240x400 pixels,3 MP         ,240p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:24:20,8/9/2021 13:24:20
2897,4,Samsung S7550 Blue Earth,"Released 2009, November","119g, 14.2mm thickness",Feature phone,"130MB storage, microSDHC slot","3.0""",240x400 pixels,3 MP         ,240p,&nbsp; ,,1080 mAh ,Li-Ion,8/9/2021 13:24:22,8/9/2021 13:24:22
2899,4,Samsung T659 Scarlet,"Released 2009, October","93.6g, 15.2mm thickness",Feature phone,microSD slot,&nbsp;,240x320 pixels,2 MP         ,Video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:24:29,8/9/2021 13:24:29
2901,4,Samsung S5230W Star WiFi,"Released 2009, September","92g, 11.9mm thickness",Feature phone,"50MB storage, microSDHC slot","3.0""",240x400 pixels,3 MP         ,240p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:24:32,8/9/2021 13:24:32
2906,4,Samsung B7330 OmniaPRO,"Released 2009, November","111g, 10.8mm thickness",Microsoft Windows Mobile 6.5 Standard,"270MB 256MB RAM 512MB ROM storage, microSDHC slot","2.62""",320x320 pixels,3 MP         ,240p,256 MB RAM ,,1500 mAh ,Li-Ion,8/9/2021 13:24:44,8/9/2021 13:24:44
2907,4,Samsung E1080T,"Released 2009, September","64.5g, 13.6mm thickness",Feature phone,"1MB storage, no card slot","1.43""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:24:47,8/9/2021 13:24:47
2909,4,Samsung B3210 CorbyTXT,"Released 2009, September","94g, 12.9mm thickness",Feature phone,"40MB storage, microSDHC slot","2.2""",220x176 pixels,2 MP         ,Video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:24:51,8/9/2021 13:24:51
2910,4,Samsung B5310 CorbyPRO,"Released 2009, November","135g, 15.7mm thickness",Feature phone,"150MB storage, microSDHC slot","2.8""",240x320 pixels,3 MP         ,240p,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:24:52,8/9/2021 13:24:52
2914,4,Samsung W880 AMOLED 12M,"Released 2009, October","145g, 16.3mm thickness",Feature phone,"4GB storage, microSDHC slot","3.3""",480x800 pixels,12 MP         ,720p,&nbsp; ,,1080 mAh ,Li-Ion,8/9/2021 13:39:52,8/9/2021 13:39:52
2918,4,Samsung S5510,"Released 2009, October","88g, 16.7mm thickness",Feature phone,microSDHC slot,"2.1""",240x320 pixels,3 MP         ,240p,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:40:02,8/9/2021 13:40:02
2919,4,Samsung Vodafone 360 M1,"Released 2009, November","111g, 13.4mm thickness",Linux-based LiMo R2.0.1,"1GB storage, microSDHC slot","3.2""",240x400 pixels,3 MP         ,480p,&nbsp; ,,1500 mAh ,Li-Ion,8/9/2021 13:40:04,8/9/2021 13:40:04
2920,4,Samsung Vodafone 360 H1,"Released 2009, November","134g, 12.9mm thickness",LiMo OS,"16GB storage, microSDHC","3.5""",480x800 pixels,5 MP         ,720p,&nbsp; ,,1500 mAh ,Li-Ion,8/9/2021 13:40:06,8/9/2021 13:40:06
2921,4,Samsung T939 Behold 2,"Released 2009, November","119.7, 12.2mm thickness",Android 1.5,"200MB storage, microSDHC slot","3.2""",320x480 pixels,5 MP         ,Video recorder,&nbsp; ,,1500 mAh ,Li-Ion,8/9/2021 13:40:07,8/9/2021 13:40:07
2931,4,Samsung I5700 Galaxy Spica,"Released 2009, November","124g, 13.2mm thickness",Android 1.5/ 2.1,"180MB storage, microSDHC slot","3.2""",320x480 pixels,3 MP         ,144p,&nbsp; ,,1500 mAh ,Li-Ion,8/9/2021 13:40:35,8/9/2021 13:40:35
2932,4,Samsung B7620 Giorgio Armani,"Released 2009, October","164g, 16.4mm thickness",Microsoft Windows Mobile 6.1 Professional,"8GB storage, microSDHC","3.5""",800x480 pixels,5 MP         ,480p,256 MB RAM ,,1500 mAh ,Li-Ion,8/9/2021 13:40:38,8/9/2021 13:40:38
2933,4,Samsung M8920,Cancelled,16.3mm thickness,Feature phone,"8GB storage, microSDHC","3.3""",480x800 pixels,12 MP         ,720p,&nbsp; ,,1500 mAh ,Li-Ion,8/9/2021 13:40:42,8/9/2021 13:40:42
2940,4,Samsung T401G,"Released 2009, December","123g, 17.8mm thickness",Feature phone,microSDHC slot,"2.1""",176x220 pixels,1.3 MP         ,Video recorder,&nbsp; ,,&nbsp;,Li-Ion,8/9/2021 13:40:58,8/9/2021 13:40:58
2942,4,Samsung E1130B,"Released 2009, October","81g, 13.6mm thickness",Feature phone,No card slot,"1.52""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:41:01,8/9/2021 13:41:01
2943,4,Samsung E1160,"Released 2009, September","79g, 14.8mm thickness",Feature phone,No card slot,"1.52""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:41:03,8/9/2021 13:41:03
2944,4,Samsung E1390,"Released 2009, September","80g, 15.3mm thickness",Feature phone,"5MB storage, microSD slot","1.63""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:41:05,8/9/2021 13:41:05
2952,4,Samsung F480i,"Released 2009, August","106g, 11.6mm thickness",Feature phone,"160MB storage, microSDHC slot","2.8""",240x320 pixels,5 MP         ,240p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:41:20,8/9/2021 13:41:20
2953,4,Samsung E1085T,"Released 2009, September","64.5g, 13.6mm thickness",Feature phone,"1MB storage, no card slot","1.43""",128x128 pixels,NO         ,No video recorder,&nbsp; ,,800 mAh ,Li-Ion,8/9/2021 13:41:23,8/9/2021 13:41:23
2954,4,Samsung S5560 Marvel,"Released 2009, November","96g, 11.9mm thickness",Feature phone,"78MB storage, microSDHC slot","3.0""",240x400 pixels,5 MP         ,Video recorder,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:41:25,8/9/2021 13:41:25
2957,4,Samsung E2130,"Released 2009, October","78g, 14.7mm thickness",Feature phone,"7MB storage, microSD slot","1.77""",128x160 pixels,0.3 MP         ,Video recorder,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:41:32,8/9/2021 13:41:32
2958,4,Samsung B3410,"Released 2009, October","113.7g, 15.9mm thickness",Feature phone,"30MB storage, microSDHC slot","2.6""",240x320 pixels,2 MP         ,240p,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:41:34,8/9/2021 13:41:34
2959,4,Samsung C5130,"Released 2010, January","100g, 16.5mm thickness",Feature phone,"30MB storage, microSDHC slot","2.0""",176x220 pixels,1.3 MP         ,144p,&nbsp; ,,1000 mAh ,Li-Ion,8/9/2021 13:41:35,8/9/2021 13:41:35
2960,4,Samsung S5500 Eco,Released 2010,"95g, 14.8mm thickness",Feature phone,"15MB storage, microSDHC slot","2.2""",240x320 pixels,3 MP         ,144p,&nbsp; ,,960 mAh ,Li-Ion,8/9/2021 13:41:37,8/9/2021 13:41:37
2961,4,Samsung A897 Mythic,"Released 2009, November","108g, 12.7mm thickness",Feature phone,"189MB storage, microSDHC slot","3.3""",360x640 pixels,3 MP         ,240p,&nbsp; ,,1150 mAh ,Li-Ion,8/9/2021 13:41:39,8/9/2021 13:41:39
2967,4,Samsung I6500U Galaxy,"Released 2010, July","126g, 13.3mm thickness",Android 2.1,"180MB storage, microSDHC slot","3.2""",320x480 pixels,3 MP         ,480p,&nbsp; ,,1500 mAh ,Li-Ion,8/9/2021 13:41:51,8/9/2021 13:41:51
